,Address,Brand,Postcode,Price_DL,Price_DL_UpdatedDate,Price_E10,Price_E10_UpdatedDate,Price_E85,Price_E85_UpdatedDate,Price_LPG,Price_LPG_UpdatedDate,Price_P95,Price_P95_UpdatedDate,Price_P98,Price_P98_UpdatedDate,Price_PDL,Price_PDL_UpdatedDate,Price_U91,Price_U91_UpdatedDate,ServiceStationName,Suburb,latitude,longitude
14208,"65 Kenyons Road, Merrylands West NSW 2160",BP,2160,,,155.9,05/22/2021 14:38,,,,,165.9,05/22/2021 14:38,175.9,05/22/2021 14:38,,,,,BP Merrylands West,Merrylands West,-33.8359865,150.9741968
14209,"2-4 Blaxcell St, GRANVILLE NSW 2142",Westside,2142,125.9,05/22/2021 14:38,135.9,05/22/2021 14:38,,,,,,,155.9,05/22/2021 14:38,,,137.9,05/22/2021 14:38,Westside Petroleum Granville,GRANVILLE,-33.8387509,151.011084
14210,"1 Greenfield Rd, Greenfield Park NSW 2176",BP,2176,,,155.9,05/22/2021 14:38,,,,,165.9,05/22/2021 14:38,175.9,05/22/2021 14:38,,,,,BP Greenfield Park,Greenfield Park,-33.871608,150.8934807
14211,"115 Sackville Street, FAIRFIELD NSW 2165",Speedway,2165,126.9,05/22/2021 14:42,147.9,05/22/2021 14:42,,,,,,,167.9,05/22/2021 14:42,,,149.9,05/22/2021 14:42,SPEEDWAY SACKVILLE STREET FAIRFIELD,FAIRFIELD,-33.8692193,150.9477575
14212,"301 Hume Hwy, GREENACRE NSW 2190",7-Eleven,2190,,,157.9,05/22/2021 14:44,,,,,171.9,05/22/2021 14:44,177.9,05/22/2021 14:44,,,159.9,05/22/2021 14:44,7-Eleven Greenacre,GREENACRE,-33.8954704,151.0520983
14214,"55 King St, WARNERS BAY NSW 2282",Ampol,2282,,,152.9,05/22/2021 14:48,,,,,167.9,05/22/2021 14:48,175.9,05/22/2021 14:48,,,154.9,05/22/2021 14:48,Ampol Warners Bay,WARNERS BAY,-32.9731001,151.6487366
14215,"400 Lane Cove Road, North Ryde NSW 2113",7-Eleven,2113,,,,,,,,,,,165.4,05/22/2021 14:48,,,,,7-Eleven North Ryde,North Ryde,-33.788787,151.1246408
14217,"3-5 Mayne Street, MURRURUNDI NSW 2338",BP,2338,,,,,,,,,,,,,136.9,05/22/2021 14:50,,,BP Roadhouse Murrurundi,MURRURUNDI,-31.7653481,150.8416473
14218,"400 Lane Cove Road, North Ryde NSW 2113",7-Eleven,2113,,,145.4,05/22/2021 14:52,,,,,,,,,,,147.4,05/22/2021 14:52,7-Eleven North Ryde,North Ryde,-33.788787,151.1246408
14219,"425 Crown Street, Wollongong West NSW 2500",Caltex Woolworths,2500,,,167.9,05/22/2021 14:52,,,,,182.9,05/22/2021 14:52,,,,,169.9,05/22/2021 14:52,Caltex Woolworths Wollongong West,Wollongong West,-34.4262815,150.8797351
14220,"2 Perricoota Rd, Moama NSW 2731",Caltex Woolworths,2731,,,,,,,,,152.9,05/22/2021 14:52,159.9,05/22/2021 14:52,,,139.9,05/22/2021 14:52,Caltex Woolworths Moama,Moama,-36.09465595,144.7323226
14221,"Lot 6 Luxford Road, Mount Druitt NSW 2770",7-Eleven,2770,,,169.9,05/22/2021 14:57,,,,,,,177.9,05/22/2021 14:57,,,159.9,05/22/2021 14:57,7-Eleven Mount Druitt,Mount Druitt,-33.764482,150.8193494
14224,"134-138 New England Highway, RUTHERFORD NSW 2320",Ampol,2320,,,,,,,,,164.9,05/22/2021 15:05,172.9,05/22/2021 15:05,,,151.9,05/22/2021 15:05,Ampol Rutherford,RUTHERFORD,-32.7069444,151.4997329
14226,"22 Stanmore Street, Enmore NSW 2042",7-Eleven,2042,,,167.9,05/22/2021 15:05,,,,,,,187.9,05/22/2021 15:05,,,169.9,05/22/2021 15:05,7-Eleven Enmore,Enmore,-33.8989253,151.1694677
14227,"10 Kendal Street, Cowra NSW 2794",United,2794,139.9,05/22/2021 15:16,,,,,,,,,,,,,,,United Petroleum Cowra,Cowra,-33.8350327,148.6937055
14230,"632 Warringah Road, Forestville NSW 2087",BP,2087,,,163.9,05/22/2021 15:28,,,,,179.9,05/22/2021 15:28,188.9,05/22/2021 15:28,,,,,BP Forestville,Forestville,-33.7609212,151.2161153
14231,"118 New England Hwy, Rutherford NSW 2320",Coles Express,2320,,,149.9,05/22/2021 15:30,,,,,166.9,05/22/2021 15:30,174.9,05/22/2021 15:30,,,,,Coles Express Rutherford,Rutherford,-32.7069444,151.4997329
14232,"12-16 Sydney Street, MUSWELLBROOK NSW 2333",Caltex,2333,,,,,,,,,,,,,,,129.7,05/22/2021 15:32,Caltex Muswellbrook (Sydney St),MUSWELLBROOK,-32.2677826,150.8872449
14233,"183 The Horsley Drive, FAIRFIELD EAST NSW 2165",BP,2165,,,149.9,05/22/2021 15:33,,,,,159.9,05/22/2021 15:33,169.9,05/22/2021 15:33,,,151.9,05/22/2021 15:33,BP Fairfield,FAIRFIELD EAST,-33.8712572,150.9625667
14234,"360 New England Hwy, Rutherford NSW 2320",BP,2320,,,,,,,,,165.9,05/22/2021 15:34,174.9,05/22/2021 15:34,,,151.9,05/22/2021 15:34,BP Rutherford,Rutherford,-32.7099156,151.51671
14236,"69 Davies Rd, PADSTOW NSW 2211",Metro Fuel,2211,,,127.7,05/22/2021 15:39,,,,,,,,,,,129.7,05/22/2021 15:39,Metro Petroleum Padstow,PADSTOW,-33.9540178,151.0380916
14237,"9 Davies Rd, Padstow NSW 2211",Independent,2211,,,127.9,05/22/2021 15:39,,,,,,,,,,,129.9,05/22/2021 15:39,EJ Stop N Save,Padstow,-33.9540178,151.0380916
14239,"472 CABRAMATTA RD, MOUNT PRITCHARD NSW 2170",Metro Fuel,2170,,,125.9,05/22/2021 15:52,,,,,,,149.9,05/22/2021 15:52,,,129.9,05/22/2021 15:52,Metro Mt Pritchard,MOUNT PRITCHARD,-33.8975835,150.9140913
14240,"130 Hamilton Road, Fairfield NSW 2165",Metro Fuel,2165,,,125.9,05/22/2021 15:54,,,,,,,149.9,05/22/2021 15:54,,,129.9,05/22/2021 15:54,Metro Fuel Fairfield,Fairfield,-33.8727364,150.9428912
14241,"16 Ballina Rd, Lismore NSW 2480",United,2480,,,139.9,05/22/2021 15:54,,,,,154.9,05/22/2021 15:54,162.9,05/22/2021 15:54,,,141.9,05/22/2021 15:54,United Petroleum Lismore,Lismore,-28.81341185,153.2759484
14242,"709 Cabramatta Road, Bonnyrigg NSW 2177",Metro Fuel,2177,,,125.9,05/22/2021 15:54,,,,,141.9,05/22/2021 15:54,149.9,05/22/2021 15:54,,,129.9,05/22/2021 15:54,Metro Bonnyrigg,Bonnyrigg,-33.8929867,150.8894465
14243,"81 DOCKER ST, WAGGA WAGGA NSW 2650",Westside,2650,133.9,05/22/2021 15:55,,,,,,,,,,,,,,,Wagga Fuel,WAGGA WAGGA,-35.1218388,147.355216
14244,"102 Milperra Rd, REVESBY NSW 2212",7-Eleven,2212,,,167.9,05/22/2021 15:56,,,,,181.9,05/22/2021 15:56,187.9,05/22/2021 15:56,,,169.9,05/22/2021 15:56,7-Eleven Revesby South,REVESBY,-33.9343169,151.0059015
14245,"98 KURRAJONG AV, LEETON NSW 2705",Shell,2705,,,,,,,,,,,,,133.9,05/22/2021 16:03,,,Wagga Fuel (Leeton),LEETON,-34.5547207,146.408922
14248,"Lot 6 Luxford Road, Mount Druitt NSW 2770",7-Eleven,2770,,,167.9,05/22/2021 16:05,,,,,,,,,,,,,7-Eleven Mount Druitt,Mount Druitt,-33.764482,150.8193494
14256,"210 Guildford Road, GUILDFORD NSW 2161",Westside,2161,,,137.9,05/22/2021 16:10,,,,,,,157.9,05/22/2021 16:10,,,139.9,05/22/2021 16:10,Westside Petroleum Guildford,GUILDFORD,-33.8548607,150.9904339
14257,"82 HAMILTON RD, FAIRFIELD NSW 2165",Metro Fuel,2165,,,125.9,05/22/2021 16:11,,,,,,,149.9,05/22/2021 16:11,,,129.9,05/22/2021 16:11,Metro Fairfield 82,FAIRFIELD,-33.8727364,150.9428912
14260,"1042 Great Western Highway, Minchinbury NSW 2770",7-Eleven,2770,,,169.9,05/22/2021 16:12,,,,,183.9,05/22/2021 16:12,189.9,05/22/2021 16:12,,,171.9,05/22/2021 16:12,7-Eleven Minchinbury,Minchinbury,-33.7781187,150.8093317
14262,"609 Hovell St, SOUTH ALBURY NSW 2640",Caltex,2640,,,,,,,,,,,,,,,133.9,05/22/2021 16:18,Caltex South Albury,SOUTH ALBURY,-36.08768,146.9208347
14264,"400 Lane Cove Road, North Ryde NSW 2113",7-Eleven,2113,,,143.9,05/22/2021 16:24,,,,,,,163.9,05/22/2021 16:24,,,145.9,05/22/2021 16:24,7-Eleven North Ryde,North Ryde,-33.788787,151.1246408
14265,"144 Beaconsfield Street, MILPERRA NSW 2214",Metro Fuel,2214,,,122.9,05/22/2021 16:28,,,,,,,142.9,05/22/2021 16:28,,,124.9,05/22/2021 16:28,Metro Milperra,MILPERRA,-33.9419342,150.9945173
14267,"65 Bexley Rd, Campsie NSW 2194",Budget,2194,,,,,,,,,,,149.9,05/22/2021 16:38,,,,,BUDGET PETROL BEXLEY ROAD CAMPSIE,Campsie,-33.9205889,151.1060849
14268,"107 Erskine Street, Dubbo NSW 2830",BP,2830,,,,,,,,,,,,,141.9,05/22/2021 16:43,,,BP Dubbo,Dubbo,-32.24427065,148.6112225
14270,"88 Clovelly Rd, RANDWICK NSW 2031",Independent,2031,124.8,05/22/2021 16:51,,,,,,,154.8,05/22/2021 16:51,,,,,138.8,05/22/2021 16:51,Randwick Petroleum,RANDWICK,-33.9125064,151.2608176
14271,"487 Sapphire Coast Drive, TURA BEACH NSW 2548",Metro Fuel,2548,125.9,05/22/2021 16:51,,,,,,,,,,,,,126.9,05/22/2021 16:51,Metro Fuel Tura Beach,TURA BEACH,-36.8756176,149.9038968
14272,"32 COURT RD, FAIRFIELD NSW 2165",Speedway,2165,124.9,05/22/2021 16:52,147.9,05/22/2021 16:52,,,,,,,167.7,05/22/2021 16:52,126.9,05/22/2021 16:52,149.9,05/22/2021 16:52,Speedway Court Road,FAIRFIELD,-33.867429,150.9565676
14275,"275 Lane Cove Rd, North Ryde NSW 2113",Coles Express,2113,,,143.9,05/22/2021 17:01,,,,,160.9,05/22/2021 17:01,168.9,05/22/2021 17:01,,,145.9,05/22/2021 17:01,Coles Express North Ryde,North Ryde,-33.788787,151.1246408
14276,"3 Williamtown Dr, Williamtown NSW 2318",Metro Fuel,2318,,,142.5,05/22/2021 17:11,,,,,,,,,,,144.5,05/22/2021 17:11,Metro Fuel Williamtown,Williamtown,-32.8034054,151.840227
14277,"144 Maitland Road, ISLINGTON NSW 2296",Metro Fuel,2296,,,136.9,05/22/2021 17:13,,,,,,,,,,,141.9,05/22/2021 17:13,Metro Islington,ISLINGTON,-32.914335,151.7477654
14280,"1 Lavis Lane, WILLIAMTOWN NSW 2318",Metro Fuel,2318,,,142.5,05/22/2021 17:30,,,,,,,,,125.5,05/22/2021 17:30,144.5,05/22/2021 17:30,METRO WILLIAMTOWN LAVIS,WILLIAMTOWN,-32.8207229,151.8622711
14281,"323 River Street, BALLINA NSW 2478",Metro Fuel,2478,,,119.9,05/22/2021 17:31,,,,,129.9,05/22/2021 17:31,141.9,05/22/2021 17:31,119.9,05/22/2021 17:31,123.9,05/22/2021 17:31,Metro Petroleum Ballina,BALLINA,-28.86600025,153.5502802
14283,"62 Deering Street, ULLADULLA NSW 2539",Caltex,2539,,,,,,,,,154.9,05/22/2021 17:32,,,,,,,Caltex Ulladulla,ULLADULLA,-35.3616824,150.4682386
14284,"729 The Horsley Dr, SMITHFIELD NSW 2164",Budget,2164,124.9,05/22/2021 17:34,137.9,05/22/2021 17:34,,,,,,,155.9,05/22/2021 17:34,,,139.9,05/22/2021 17:34,Budget Petroleum Smithfield,SMITHFIELD,-33.8504519,150.9197606
14285,"326-328 Blaxland Road, Ryde NSW 2112",7-Eleven,2112,,,144.4,05/22/2021 17:36,,,,,,,164.4,05/22/2021 17:36,,,146.4,05/22/2021 17:36,7-Eleven Ryde,Ryde,-33.8091966,151.1059101
14286,"338 Princes Hwy, BLAKEHURST NSW 2221",Westside,2221,,,,,,,,,155.9,05/22/2021 17:44,,,,,,,Westside Petroleum Blakehurst,BLAKEHURST,-33.9866204,151.1126154
14287,"62 Deering Street, ULLADULLA NSW 2539",Caltex,2539,,,,,,,,,,,161.9,05/22/2021 17:44,,,143.9,05/22/2021 17:44,Caltex Ulladulla,ULLADULLA,-35.3616824,150.4682386
14288,"486 Londonderry Rd, LONDONDERRY NSW 2753",Metro Fuel,2753,,,134.9,05/22/2021 17:47,,,,,,,,,124.9,05/22/2021 17:47,,,Metro Londonderry,LONDONDERRY,-33.6302838,150.7386528
14289,"62-68 Clinton Street, GOULBURN NSW 2580",Metro Fuel,2580,127.9,05/22/2021 17:50,127.9,05/22/2021 17:50,,,,,,,,,127.9,05/22/2021 17:50,,,Metro Petroleum Goulburn,GOULBURN,-34.7559414,149.7119086
14291,"690A GREAT WESTERN HWY, FAULCONBRIDGE NSW 2776",Metro Fuel,2776,,,,,,,,,,,,,126.9,05/22/2021 17:51,140.9,05/22/2021 17:51,Metro Petroleum Faulconbridge,FAULCONBRIDGE,-33.694728,150.539421
14292,"32 COURT RD, FAIRFIELD NSW 2165",Speedway,2165,123.5,05/22/2021 17:53,125.9,05/22/2021 17:53,,,,,,,148.7,05/22/2021 17:53,124.9,05/22/2021 17:53,128.9,05/22/2021 17:53,Speedway Court Road,FAIRFIELD,-33.867429,150.9565676
14294,"107 Anderson Drive, TARRO NSW 2322",Metro Fuel,2322,120.9,05/22/2021 17:57,144.9,05/22/2021 17:57,,,,,156.9,05/22/2021 17:57,,,,,146.9,05/22/2021 17:57,Metro Petroleum Tarro,TARRO,-32.8076023,151.6588539
14296,"289 Cessnock Road, Abermain NSW 2326",Metro Fuel,2326,,,132.9,05/22/2021 17:58,,,,,,,,,123.9,05/22/2021 17:58,,,Metro Fuel Abermain,Abermain,-32.8126346,151.4428847
14297,"317A Pacific Hwy, Highfields NSW 2289",Metro Fuel,2289,,,129.9,05/22/2021 17:58,,,,,,,,,,,133.9,05/22/2021 17:58,Metro Highfields,Highfields,-32.9529892,151.7115019
14298,"132/138 Pacific Hwy, Charlestown NSW 2290",Metro Fuel,2290,,,129.9,05/22/2021 17:59,,,,,,,,,,,133.9,05/22/2021 17:59,Metro Fuel Charlestown,Charlestown,-32.967753,151.6948583
14299,"184 Liverpool Road, Enfield NSW 2136",BP,2136,,,165.9,05/22/2021 18:00,,,,,,,189.9,05/22/2021 18:00,,,,,BP Enfield,Enfield,-33.8876373,151.0915286
14300,"191-193 Cessnock Rd, Weston NSW 2326",Metro Fuel,2326,123.9,05/22/2021 18:04,132.5,05/22/2021 18:04,,,,,,,,,123.9,05/22/2021 18:04,,,Metro Weston,Weston,-32.8144913,151.4520513
14301,"36-38 Lane Cove Rd, RYDE NSW 2112",Metro Fuel,2112,,,140.9,05/22/2021 18:04,,,,,,,,,121.9,05/22/2021 18:04,,,Metro Fuel,RYDE,-33.8081095,151.1085755
14302,"309A WOLLOMBI RD, BELLBIRD HEIGHTS NSW 2325",Metro Fuel,2325,,,120.9,05/22/2021 18:04,,,,,,,,,,,122.9,05/22/2021 18:04,Metro Bellbird Heights,BELLBIRD HEIGHTS,-32.8521112,151.3270192
14303,"102 Wollombi Rd, CESSNOCK NSW 2325",Metro Fuel,2325,,,120.7,05/22/2021 18:05,,,,,,,,,,,122.7,05/22/2021 18:05,Metro Cessnock,CESSNOCK,-32.8410367,151.3390563
14304,"380 Wollombi Rd, BELLBIRD NSW 2325",Metro Fuel,2325,,,120.9,05/22/2021 18:08,,,,,,,,,,,122.9,05/22/2021 18:08,Metro Petroleum Bellbird,BELLBIRD,-32.8599681,151.3202623
14305,"145-147 Hoskins Street, TEMORA NSW 2666",Shell,2666,,,,,,,,,,,,,128.9,05/22/2021 18:16,,,Westside Petroleum Temora,TEMORA,-34.4507914,147.5354415
14306,"140 Flushcombe Road, Blacktown NSW 2148",Metro Fuel,2148,,,128.9,05/22/2021 18:26,,,,,,,,,,,134.9,05/22/2021 18:26,Metro Fuel Blacktown,Blacktown,-33.775655,150.9077291
14307,"395 GARDENERS RD, ROSEBERY NSW 2018",Metro Fuel,2018,,,,,,,,,,,,,,,127.9,05/22/2021 18:29,Metro Petroleum Rosebery,ROSEBERY,-33.9231422,151.2087688
14308,"281 HOMER ST, EARLWOOD NSW 2206",Metro Fuel,2206,,,124.9,05/22/2021 18:29,,,,,,,,,121.9,05/22/2021 18:29,,,Metro Petroleum Earlwood,EARLWOOD,-33.9239004,151.1358102
14309,"90 Blacktown Road, Blacktown NSW 2148",Speedway,2148,,,147.7,05/22/2021 18:39,,,,,,,,,,,149.7,05/22/2021 18:39,Speedway Blacktown,Blacktown,-33.7742126,150.915978
14310,"114 Boundary Road, PEAKHURST NSW 2210",Metro Fuel,2210,,,121.9,05/22/2021 18:56,,,,,,,,,121.7,05/22/2021 18:56,,,Metro Peakhurst,PEAKHURST,-33.9588856,151.0638931
14311,"7 148 Sunnyholt Road, BLACKTOWN NSW 2148",Metro Fuel,2148,,,126.9,05/22/2021 18:57,,,,,,,,,,,128.9,05/22/2021 18:57,METRO SUNNYHOLT RD BLACKTOWN,BLACKTOWN,-33.7717267,150.9114805
14312,"6,Doyle Rd, Revesby NSW 2210",Metro Fuel,2210,127.9,05/22/2021 18:57,,,,,,,,,,,,,,,Metro Revesby,Revesby,-33.9517183,151.0260996
14313,"487 Sapphire Coast Drive, TURA BEACH NSW 2548",Metro Fuel,2548,135.9,05/22/2021 18:59,,,,,,,,,,,,,136.9,05/22/2021 18:59,Metro Fuel Tura Beach,TURA BEACH,-36.8756176,149.9038968
14315,"57 Central Coast Highway, West Gosford NSW 2250",Metro Fuel,2250,,,138.9,05/22/2021 19:55,,,,,,,,,,,142.9,05/22/2021 19:55,Metro Gosford,West Gosford,-33.42672195,151.3290759
14316,"307-309 Bexley Rd, BEXLEY NORTH NSW 2207",Metro Fuel,2207,,,118.7,05/22/2021 20:05,,,,,,,141.7,05/22/2021 20:05,,,123.7,05/22/2021 20:05,Metro Petroleum Bexley North,BEXLEY NORTH,-33.9440684,151.1213341
14317,"449 Captain Cook Drive, Woolooware NSW 2230",Caltex Woolworths,2230,,,,,,,,,,,,,,,171.9,05/22/2021 20:06,Caltex Woolworths Woolooware,Woolooware,-34.0393513,151.1428075
14318,"31 Bourke Street, TURVEY PARK NSW 2650",United,2650,,,137.9,05/22/2021 20:08,,,,,,,160.9,05/22/2021 20:08,,,138.9,05/22/2021 20:08,United Turvey Park,TURVEY PARK,-35.1221189,147.355271
14319,"395 GARDENERS RD, ROSEBERY NSW 2018",Metro Fuel,2018,,,,,,,,,,,,,,,139.5,05/22/2021 20:25,Metro Petroleum Rosebery,ROSEBERY,-33.9231422,151.2087688
14320,"80 Main Road, Cliftleigh NSW 2321",Metro Fuel,2321,,,134.9,05/22/2021 20:52,,,,,,,,,123.9,05/22/2021 20:52,,,Metro Fuel Cliftleigh,Cliftleigh,-32.7837813,151.5237633
14321,"150 Pacific Hwy, TUGGERAH NSW 2259",Metro Fuel,2259,,,115.7,05/22/2021 20:55,,,,,,,,,116.9,05/22/2021 20:55,117.7,05/22/2021 20:55,Metro Tuggerah,TUGGERAH,-33.3005202,151.4207931
14323,"101 Blaxcell St, GRANVILLE NSW 2142",Independent,2142,122.9,05/22/2021 21:02,121.9,05/22/2021 21:02,,,,,137.9,05/22/2021 21:02,,,,,123.9,05/22/2021 21:02,Powerfuel,GRANVILLE,-33.8387509,151.011084
14324,"172 Hector St, CHESTER HILL NSW 2162",Metro Fuel,2162,,,135.9,05/22/2021 21:03,,,,,153.9,05/22/2021 21:03,163.9,05/22/2021 21:03,,,137.9,05/22/2021 21:03,Metro Petroleum Chester Hill,CHESTER HILL,-33.8775499,151.0078788
14325,"358 Hoxton Park Road, HOXTON PARK NSW 2171",Budget,2171,,,123.9,05/22/2021 21:04,,,,,,,143.9,05/22/2021 21:04,,,125.9,05/22/2021 21:04,Budget Hoxton Park,HOXTON PARK,-33.9260343,150.85349
14326,"533,Mowbray Rd, Lane Cove NSW 2066",Metro Fuel,2066,,,,,,,,,,,,,134.7,05/22/2021 21:16,,,Metro Lane Cove,Lane Cove,-33.8059651,151.1662588
14327,"156 Pacific Highway, Watanobbi NSW 2259",7-Eleven,2259,,,124.5,05/22/2021 21:32,,,,,138.5,05/22/2021 21:32,144.5,05/22/2021 21:32,,,126.5,05/22/2021 21:32,7-Eleven Watanobbi,Watanobbi,-33.27436025,151.4292059
14328,"60 Riverside, Airds NSW 2560",Independent,2560,125.7,05/22/2021 21:41,123.9,05/22/2021 21:41,,,,,139.9,05/22/2021 21:41,146.9,05/22/2021 21:41,126.9,05/22/2021 21:41,125.9,05/22/2021 21:41,Apex Petroleum Airds,Airds,-34.0878035,150.8289445
14329,"257 Guildford Rd, GUILDFORD NSW 2161",BP,2161,129.5,05/22/2021 21:51,147.5,05/22/2021 21:51,,,,,,,169.5,05/22/2021 21:51,131.5,05/22/2021 21:51,149.5,05/22/2021 21:51,BP Guildford,GUILDFORD,-33.8548607,150.9904339
14330,"486 Londonderry Rd, LONDONDERRY NSW 2753",Metro Fuel,2753,,,139.9,05/22/2021 21:59,,,,,,,,,129.9,05/22/2021 21:59,,,Metro Londonderry,LONDONDERRY,-33.6302838,150.7386528
14331,"111 Sutton St, COOTAMUNDRA NSW 2590",Metro Fuel,2590,,,,,,,,,143.9,05/22/2021 22:03,,,,,137.9,05/22/2021 22:03,Metro Petroleum Cootamundra,COOTAMUNDRA,-34.6525278,148.0156815
14332,"553 Bunnerong Road, Matraville NSW 2036",Budget,2036,,,139.5,05/22/2021 22:35,,,,,151.5,05/22/2021 22:35,160.5,05/22/2021 22:35,,,141.5,05/22/2021 22:35,Budget Petrol Matraville,Matraville,-33.9535417,151.2306314
14333,"120 ROCKY POINT RD, KOGARAH NSW 2217",Metro Fuel,2217,,,135.9,05/22/2021 22:49,,,,,152.9,05/22/2021 22:49,,,131.9,05/22/2021 22:49,,,Metro Fuel Kogarah,KOGARAH,-33.972488,151.1363916
14334,"80-82 Central Ave, OAK FLATS NSW 2529",Metro Fuel,2529,,,129.9,05/22/2021 22:58,,,,,,,,,,,,,Metro Petroleum Oakflats,OAK FLATS,-34.5679121,150.8197869
14335,"104-106 Elizabeth Drive,, Liverpool NSW 2170",Shell,2170,,,129.9,05/22/2021 23:07,,,,,,,159.9,05/22/2021 23:07,,,131.9,05/22/2021 23:07,Shell Liverpool,Liverpool,-33.9188693,150.9173891
14336,"1 Lavis Lane, WILLIAMTOWN NSW 2318",Metro Fuel,2318,,,147.5,05/22/2021 23:17,,,,,,,,,127.5,05/22/2021 23:17,149.5,05/22/2021 23:17,METRO WILLIAMTOWN LAVIS,WILLIAMTOWN,-32.8207229,151.8622711
14337,"130 Hamilton Road, Fairfield NSW 2165",Metro Fuel,2165,,,147.9,05/22/2021 23:29,,,,,,,167.9,05/22/2021 23:29,,,149.9,05/22/2021 23:29,Metro Fuel Fairfield,Fairfield,-33.8727364,150.9428912
14338,"32 COURT RD, FAIRFIELD NSW 2165",Speedway,2165,,,147.9,05/22/2021 23:32,,,,,,,165.7,05/22/2021 23:32,,,149.9,05/22/2021 23:32,Speedway Court Road,FAIRFIELD,-33.867429,150.9565676
14339,"690A GREAT WESTERN HWY, FAULCONBRIDGE NSW 2776",Metro Fuel,2776,,,,,,,,,,,,,131.9,05/22/2021 23:50,145.9,05/22/2021 23:50,Metro Petroleum Faulconbridge,FAULCONBRIDGE,-33.694728,150.539421
14340,"36-38 Lane Cove Rd, RYDE NSW 2112",Metro Fuel,2112,,,145.9,05/22/2021 23:54,,,,,,,,,126.9,05/22/2021 23:54,,,Metro Fuel,RYDE,-33.8081095,151.1085755
14341,"323 River Street, BALLINA NSW 2478",Metro Fuel,2478,,,139.9,05/23/2021 0:00,,,,,153.9,05/23/2021 0:00,161.9,05/23/2021 0:00,137.9,05/23/2021 0:00,142.9,05/23/2021 0:00,Metro Petroleum Ballina,BALLINA,-28.86600025,153.5502802
14342,"104 Lindesay Street, CAMPBELLTOWN NSW 2560",Westside,2560,125.7,05/23/2021 0:38,,,,,,,,,,,,,,,Westside Petroleum Campbelltown,CAMPBELLTOWN,-34.0655287,150.8258481
14343,"898-902 Victoria Rd, West Ryde NSW 2114",Independent,2114,127.9,05/23/2021 0:57,123.2,05/23/2021 0:57,,,,,137.2,05/23/2021 0:57,143.2,05/23/2021 0:57,128.9,05/23/2021 0:57,125.2,05/23/2021 0:57,APEX PETROLEUM (WEST RYDE),West Ryde,-33.8118945,151.0945994
14345,"230 SHELLHARBOUR RD, WARILLA NSW 2528",Metro Fuel,2528,,,136.5,05/23/2021 1:53,,,,,,,,,,,,,METRO WARILLA,WARILLA,-34.5523441,150.8599075
14346,"96 HOXTON PARK RD, LURNEA NSW 2170",Metro Fuel,2170,127.9,05/23/2021 2:16,147.9,05/23/2021 2:16,,,,,159.9,05/23/2021 2:16,167.9,05/23/2021 2:16,,,149.9,05/23/2021 2:16,Metro Petroleum,LURNEA,-33.927261,150.9052007
14347,"82 HAMILTON RD, FAIRFIELD NSW 2165",Metro Fuel,2165,,,147.9,05/23/2021 3:55,,,,,,,167.9,05/23/2021 3:55,,,149.9,05/23/2021 3:55,Metro Fairfield 82,FAIRFIELD,-33.8727364,150.9428912
14349,"145-147 Hoskins Street, TEMORA NSW 2666",Shell,2666,,,,,,,,,,,,,133.9,05/23/2021 4:31,,,Westside Petroleum Temora,TEMORA,-34.4507914,147.5354415
14350,"150 Pacific Hwy, TUGGERAH NSW 2259",Metro Fuel,2259,,,125.7,05/23/2021 4:43,,,,,,,,,126.9,05/23/2021 4:43,127.7,05/23/2021 4:43,Metro Tuggerah,TUGGERAH,-33.3005202,151.4207931
14352,"102 Wollombi Rd, CESSNOCK NSW 2325",Metro Fuel,2325,,,125.7,05/23/2021 4:59,,,,,,,,,,,127.7,05/23/2021 4:59,Metro Cessnock,CESSNOCK,-32.8410367,151.3390563
14353,"80 Main Road, Cliftleigh NSW 2321",Metro Fuel,2321,,,139.9,05/23/2021 5:00,,,,,,,,,128.9,05/23/2021 5:00,,,Metro Fuel Cliftleigh,Cliftleigh,-32.7837813,151.5237633
14354,"289 Cessnock Road, Abermain NSW 2326",Metro Fuel,2326,,,137.9,05/23/2021 5:00,,,,,,,,,128.9,05/23/2021 5:00,,,Metro Fuel Abermain,Abermain,-32.8126346,151.4428847
14356,"107 Anderson Drive, TARRO NSW 2322",Metro Fuel,2322,125.9,05/23/2021 5:06,149.9,05/23/2021 5:06,,,,,161.9,05/23/2021 5:06,,,,,151.9,05/23/2021 5:06,Metro Petroleum Tarro,TARRO,-32.8076023,151.6588539
14357,"57 Central Coast Highway, West Gosford NSW 2250",Metro Fuel,2250,,,143.9,05/23/2021 5:07,,,,,,,,,,,147.9,05/23/2021 5:07,Metro Gosford,West Gosford,-33.42672195,151.3290759
14358,"88 Clovelly Rd, RANDWICK NSW 2031",Independent,2031,129.8,05/23/2021 5:08,,,,,,,169.8,05/23/2021 5:08,,,,,153.8,05/23/2021 5:08,Randwick Petroleum,RANDWICK,-33.9125064,151.2608176
14360,"106 Milperra Rd, Revesby NSW 2212",Speedway,2212,,,147.9,05/23/2021 5:10,,,,,,,167.9,05/23/2021 5:10,,,149.9,05/23/2021 5:10,Speedway Revesby,Revesby,-33.9343169,151.0059015
14361,"307-309 Bexley Rd, BEXLEY NORTH NSW 2207",Metro Fuel,2207,,,123.7,05/23/2021 5:20,,,,,,,146.7,05/23/2021 5:20,,,128.7,05/23/2021 5:20,Metro Petroleum Bexley North,BEXLEY NORTH,-33.9440684,151.1213341
