Number,station,location,latitude,longitude,owner,Price_U91,Price_P98
1212,"85 Loder St, Quirindi NSW 2343","Loder Street, Quirindi, Liverpool Plains Shire Council, New South Wales, 2343, Australia",-31.5208812,150.6773978,Liberty,134.9,Not Selling P98
1213,"18n Derby St, WALCHA NSW 2354","NRMA Mountain Motors, 18N, Derby Street, Walcha, Walcha Council, New South Wales, 2354, Australia",-30.98462185,151.5937764,BP,142,Not Selling P98
1214,"125 Dora Street, Morisset NSW 2264","Dora Street, Morisset, Lake Macquarie City Council, New South Wales, 2264, Australia",-33.1128552,151.4785845,Caltex Woolworths,Not Selling U91    ,Not Selling P98
1216,"1715 Yass Valley Way, Yass NSW 2582","Yass Valley Way, Yass, Yass Valley Council, New South Wales, 2582, Australia",-34.8224384,148.9066658,Caltex Woolworths,Not Selling U91    ,Not Selling P98
1217,"142 Miller Street, Armidale NSW 2350","Miller Street, West Armidale, Armidale, Armidale Regional Council, New South Wales, 2350, Australia",-30.5190863,151.6467004,Caltex,Not Selling U91    ,Not Selling P98
1218,"16-18 Gill St, MOONBI NSW 2353","Gill Street, Moonbi, Tamworth Regional Council, New South Wales, 2353, Australia",-31.0222001,151.069733,Caltex,Not Selling U91    ,Not Selling P98
1219,"M1 Northbound, Wyong NSW 2259","Wyong Visitor Centre M1 Northbound, Wyong Service Centre Northbound, Alison, Central Coast Council, New South Wales, 2259, Australia",-33.2556618,151.4022763,Caltex Woolworths,Not Selling U91    ,Not Selling P98
1221,"3964 Wallanbah Road, NABIAC NSW 2312","Wallanbah Road, Nabiac, Mid-Coast Council, New South Wales, 2312, Australia",-32.0988869,152.3742505,Caltex,Not Selling U91    ,Not Selling P98
1222,"21 ABBOTT ST, GUNNEDAH NSW 2380","Abbott Street, Gunnedah, Gunnedah Shire Council, New South Wales, 2380, Australia",-30.9822191,150.2532659,Caltex,Not Selling U91    ,Not Selling P98
1224,"6425 Newell Hwy, GILGANDRA NSW 2827","Caltex, 6425, Newell Highway, Gilgandra, Gilgandra Shire Council, New South Wales, 2827, Australia",-31.7255433,148.6531893,Caltex,Not Selling U91    ,Not Selling P98
1226,"1-7 Buchanan St, SOUTH MURWILLUMBAH NSW 2484","Buchanan Street, South Murwillumbah, Tweed Shire Council, New South Wales, 2484, Australia",-28.328242,153.4095128,Caltex,Not Selling U91    ,Not Selling P98
1228,"Cnr Manning River Dr & Glenthorne, Taree South NSW 2430","Manning River Drive, Glenthorne, Taree, Mid-Coast Council, New South Wales, 2430, Australia",-31.9197347,152.4610103,Caltex,Not Selling U91    ,Not Selling P98
1229,"22-36 Parkes Road, FORBES NSW 2871","Parkes Road, Forbes, Forbes Shire Council, New South Wales, 2871, Australia",-33.3793457,148.0126547,Caltex,Not Selling U91    ,Not Selling P98
1232,"99 Barrier Hwy, COBAR NSW 2835","Barrier Highway, Cobar, Cobar Shire Council, New South Wales, 2835, Australia",-31.5204267,145.5972962,Caltex,Not Selling U91    ,Not Selling P98
1233,"53 Durham Street, BATHURST NSW 2795","Durham Street, Bathurst, Bathurst Regional Council, New South Wales, 2795, Australia",-33.4159034,149.5834407,Caltex,Not Selling U91    ,Not Selling P98
1234,"M1 Southbound, Wyong NSW 2259","Wyong Visitor Centre M1 Southbound, Wyong Service Centre Southbound, Warnervale, Central Coast Council, New South Wales, 2259, Australia",-33.2540768,151.4053575,Caltex Woolworths,Not Selling U91    ,Not Selling P98
1235,"Tweed Valley Way, CHINDERAH NSW 2487","Tweed Valley Way, Chinderah, Tweed Shire Council, New South Wales, 2487, Australia",-28.2551883,153.5301322,Ampol,Not Selling U91    ,Not Selling P98
1237,"4 Lancaster St, Ingleburn NSW 2565","Lancaster Street, Ingleburn, Sydney, Campbelltown City Council, New South Wales, 2565, Australia",-33.9955189,150.860702,Caltex,Not Selling U91    ,Not Selling P98
1238,"12-16 Sydney Street, MUSWELLBROOK NSW 2333","Sydney Street, Muswellbrook, Muswellbrook Shire Council, New South Wales, 2333, Australia",-32.2677826,150.8872449,Caltex,Not Selling U91    ,Not Selling P98
1239,"1-3 Penrhyn Rd, BANKSMEADOW NSW 2019","Penrhyn Road, Banksmeadow, Sydney, Bayside Council, New South Wales, 2019, Australia",-33.9620279,151.2146335,Caltex,Not Selling U91    ,Not Selling P98
1240,"24-26 Summerland Way, KYOGLE NSW 2474","Summerland Way, Wiangaree, Kyogle Council, New South Wales, 2474, Australia",-28.520133,152.9666312,Caltex,Not Selling U91    ,Not Selling P98
1242,"47 Plain St, Tamworth NSW 2340","Plain Street, Taminda, Tamworth, Tamworth Regional Council, New South Wales, 2340, Australia",-31.0860038,150.9160115,Caltex,Not Selling U91    ,Not Selling P98
1243,"51 Albury St, HOLBROOK NSW 2644","Albury Street, Holbrook, Greater Hume Shire Council, New South Wales, 2644, Australia",-35.7238578,147.3138187,Caltex,Not Selling U91    ,Not Selling P98
1244,"76 Narromine St, TRANGIE NSW 2823","Narromine Street, Trangie, Narromine Shire Council, New South Wales, 2823, Australia",-32.0293452,147.9805326,Caltex,Not Selling U91    ,Not Selling P98
1246,"63 Pacific Hwy, Urunga NSW 2455","Pacific Highway, Urunga, Bellingen Shire Council, New South Wales, 2455, Australia",-30.5459331,153.0043066,Independent,144.9,164.9
1247,"Cnr Onyx St, LIGHTNING RIDGE NSW 2834","Onyx Street, Lightning Ridge, Walgett Shire Council, New South Wales, 2834, Australia",-29.4286387,147.9741577,Caltex,Not Selling U91    ,Not Selling P98
1248,"157 ORLANDO ST, COFFS HARBOUR NSW 2450","Orlando Street, Coffs Harbour, Coffs Harbour City Council, New South Wales, 2450, Australia",-30.3034878,153.1378795,Caltex,Not Selling U91    ,Not Selling P98
1249,"141 Church Street, GLOUCESTER NSW 2422","Church Street, Gloucester, Mid-Coast Council, New South Wales, 2422, Australia",-32.0109406,151.9586655,Caltex,Not Selling U91    ,Not Selling P98
1251,"22 COOPER ST, MACKSVILLE NSW 2447","22, Cooper Street, Macksville, Nambucca Valley Council, New South Wales, 2447, Australia",-30.7098161,152.9198988,Caltex,Not Selling U91    ,Not Selling P98
1253,"80-84 Campbell Street, MORUYA NSW 2537","Campbell Street, Moruya, Eurobodalla Shire Council, New South Wales, 2537, Australia",-35.9127809,150.0841278,Caltex,133.9,153.9
1254,"29 Lord St, PORT MACQUARIE NSW 2444","Lord Street, Taskers, Port Macquarie, Port Macquarie-Hastings Council, New South Wales, 2444, Australia",-31.4434028,152.9190884,Caltex,133.9,154.9
1255,"96 CENTRE ST, CASINO NSW 2470","Centre Street, Casino, Richmond Valley Council, New South Wales, 2470, Australia",-28.8765018,153.0431094,Caltex,141.9,162.9
1256,"162 Gipps Rd, Gwynneville NSW 2500","Gipps Road, Gwynneville, Wollongong City Council, New South Wales, 2500, Australia",-34.4162487,150.8837565,Caltex,135.9,156.9
1257,"100 Hastings River Dr, PORT MACQUARIE NSW 2444","Hastings River Drive, Port Macquarie, Port Macquarie-Hastings Council, New South Wales, 2444, Australia",-31.4323529,152.8914904,Caltex,Not Selling U91    ,156.9
1259,"3 Blueberry Rd, MOREE NSW 2400","Puma Moree Truck Stop, 3, Blueberry Road, Moree, Moree Plains Shire Council, New South Wales, 2400, Australia",-29.4908717,149.8507939,Puma Energy,Not Selling U91    ,Not Selling P98
1261,"279-283 Tweed Valley Way, SOUTH MURWILLUMBAH NSW 2484","279-283, Tweed Valley Way, South Murwillumbah, Tweed Shire Council, New South Wales, 2484, Australia",-28.3294821,153.402277,Coles Express,Not Selling U91    ,Not Selling P98
1264,"59 Durham Street, Bathurst NSW 2795","Durham Street, Bathurst, Bathurst Regional Council, New South Wales, 2795, Australia",-33.4159034,149.5834407,Coles Express,Not Selling U91    ,Not Selling P98
1265,"95 Campbell St, Moruya NSW 2537","Campbell Street, Moruya, Eurobodalla Shire Council, New South Wales, 2537, Australia",-35.9127809,150.0841278,Independent,138.9,Not Selling P98
1266,"186 The Lakes Way, TUNCURRY NSW 2428","The Lakes Way, Darawank, Tuncurry, Mid-Coast Council, New South Wales, 2428, Australia",-32.1426542,152.4894774,Independent,140.9,155.9
1267,"91 Elsham Avenue, ORANGE NSW 2800","Elsham Avenue, Warrendine, Orange, Orange City Council, New South Wales, 2800, Australia",-33.304547,149.1071279,Caltex,Not Selling U91    ,Not Selling P98
1268,"28-32 Dyraaba St, Casino NSW 2470","Dyraaba Street, Casino, Richmond Valley Council, New South Wales, 2470, Australia",-28.8541552,153.0381237,Caltex,141.9,Not Selling P98
1269,"2-4 Kippax St, Greystanes NSW 2145","Kippax Street, Greystanes, Sydney, Cumberland City Council, New South Wales, 2145, Australia",-33.8270252,150.938433,BP,Not Selling U91    ,153.9
1270,"44 Dalley Street, Mullumbimby NSW 2482","Dalley Street, Mullumbimby, Byron Shire Council, New South Wales, 2482, Australia",-28.5531475,153.4996429,Independent,140.9,157.9
1272,"997 Mate Street, Albury NSW 2640","Mate Street, North Albury, Albury, Albury City Council, New South Wales, 2640, Australia",-36.068809,146.9303902,Independent,127.9,Not Selling P98
1273,"220 Main Street, West Wyalong NSW 2671","Main Street, West Wyalong, Bland Shire Council, New South Wales, 2671, Australia",-33.9224661,147.2031221,Independent,138.9,Not Selling P98
1274,"70 Court St, MANILLA NSW 2346","Court Street, Manilla, Tamworth Regional Council, New South Wales, 2346, Australia",-30.7492089,150.7226373,Caltex,141.9,Not Selling P98
1277,"90 Princes Highway, Milton NSW 2538","Princes Highway, Milton, Shoalhaven City Council, New South Wales, 2538, Australia",-35.3106038,150.4317342,Independent,135.9,Not Selling P98
1278,"116-118 Railside Ave, BARGO NSW 2574","Railside Avenue, Bargo, Wollondilly Shire Council, New South Wales, 2574, Australia",-34.2872073,150.5787351,BP,Not Selling U91    ,Not Selling P98
1279,"24 Glen Innes Road, Inverell NSW 2360","Glen Innes Road, Albion Hill, Inverell, Inverell Shire Council, New South Wales, 2360, Australia",-29.7806239,151.1259684,Independent,136.9,153.9
1280,"210 Ashmont Avenue, Ashmont NSW 2650","Ashmont Avenue, Ashmont, Wagga Wagga City Council, New South Wales, 2650, Australia",-35.1237326,147.3340179,Liberty,138.5,149.9
1281,"84-86 Marsden Street, Boorowa NSW 2586","Marsden Street, Boorowa, Hilltops Council, New South Wales, 2586, Australia",-34.4367016,148.7167244,Independent,137.9,Not Selling P98
1282,"150 Hawkins Street, Howlong NSW 2643","Hawkins Street, Howlong, Federation Council, New South Wales, 2643, Australia",-35.9808037,146.6354009,Independent,136.9,156.9
1284,"572-576 Hume Hwy, CASULA NSW 2170","Hume Highway, Casula, Sydney, Liverpool City Council, New South Wales, 2170, Australia",-33.9563636,150.8920968,Speedway,125.9,145.9
1285,"39- 51 Victoria Rd, Drummoyne NSW 2047","Victoria Road, Drummoyne, Sydney, City of Canada Bay Council, Inner West, New South Wales, 2047, Australia",-33.8511841,151.1545746,Coles Express,Not Selling U91    ,151.9
1286,"89-93 Marsh St, Armidale NSW 2350","Marsh Street, North Hill, Armidale, Armidale Regional Council, New South Wales, 2350, Australia",-30.5031171,151.6730627,Coles Express,135.9,158.9
1287,"221-229 Elizabeth St, Croydon NSW 2132","Elizabeth Street, Ashfield, Sydney, Inner West Council, Inner West, New South Wales, 2131, Australia",-33.8834612,151.1188038,Metro Fuel,Not Selling U91    ,145.9
1288,"56-60 Bathurst Road, Orange NSW 2800","Bathurst Road, Bowen, Orange, Orange City Council, New South Wales, 2800, Australia",-33.2854924,149.106092,BP,Not Selling U91    ,158.9
1289,"64 Sydney Rd, KELSO NSW 2795","Mobil, 64-68, Sydney Road, Kelso, Bathurst, Bathurst Regional Council, New South Wales, 2795, Australia",-33.418278,149.6062958,7-Eleven,131.9,Not Selling P98
1291,"21-23 Cumberland Rd, Ingleburn NSW 2565","Cumberland Road, Ingleburn, Sydney, Campbelltown City Council, New South Wales, 2565, Australia",-34.0007943,150.8670051,Independent,131.9,149.9
1292,"2637 Irrigation Way, Leeton NSW 2705","SUPA IGA Golden Apple, 2637, Irrigation Way, Leeton, Leeton Shire Council, New South Wales, 2705, Australia",-34.57405505,146.4123446,BP,139.9,Not Selling P98
1293,"103 Bridge Street, URALLA NSW 2358","Bridge Street, Uralla, Uralla Shire Council, New South Wales, 2358, Australia",-30.6464497,151.4929367,BP,144.9,158.9
1294,"375 Cressy St, Deniliquin NSW 2710","Cressy Street, Deniliquin, Edward River Council, New South Wales, 2710, Australia",-35.5270185,144.9612523,Shell,Not Selling U91    ,Not Selling P98
1295,"5 Sandon Road, Minnie Water NSW 2462","Sandon Road, Minnie Water, Clarence Valley Council, New South Wales, 2462, Australia",-29.7690438,153.295162,Independent,147.5,Not Selling P98
1296,"84 Cowabbie St, COOLAMON NSW 2701","Cowabbie Street, Coolamon, Coolamon Shire Council, New South Wales, 2701, Australia",-34.8079944,147.197529,Mobil,133.9,Not Selling P98
1297,"68 MAIN ST, WEST WYALONG NSW 2671","Main Street, West Wyalong, Bland Shire Council, New South Wales, 2671, Australia",-33.9224661,147.2031221,BP,138.9,Not Selling P98
1299,"48-50 Hanwood Road, Hanwood NSW 2680","Hanwood Road, Hanwood, Griffith City Council, New South Wales, 2680, Australia",-34.3281296,146.0414604,Metro Fuel,135.8,Not Selling P98
1300,"159 Prince Edward Av, Culburra Beach NSW 2540","Prince Edward Avenue, Culburra Beach, Culburra, Shoalhaven City Council, New South Wales, 2540, Australia",-34.9224629,150.7621913,Independent,139.9,158.9
1301,"686 Snowy Mountains Highway, Cooma NSW 2630","Snowy Mountains Highway, Cooma, Snowy Monaro Regional Council, New South Wales, 2630, Australia",-36.2399301,149.1057375,Shell,142.9,158.9
1302,"273 Parramatta Rd, Haberfield NSW 2045","Parramatta Road, Haberfield, Sydney, Inner West Council, Inner West, New South Wales, 2045, Australia",-33.874119,151.1276239,Speedway,133.9,153.9
1303,"177 Maitland Street, Narrabri NSW 2390","Maitland Street, Narrabri, Narrabri Shire Council, New South Wales, 2390, Australia",-30.3226043,149.7815548,Independent,143.9,160.9
1304,"2 Bate Street, CENTRAL TILBA NSW 2546","Central Tilba Post Office, 2, Bate Street, Central Tilba, Eurobodalla Shire Council, New South Wales, 2546, Australia",-36.313207,150.07508,Independent,143.9,Not Selling P98
1305,"51 Tweed Valley Way, Murwillumbah NSW 2484","Tweed Valley Way, South Murwillumbah, Tweed Shire Council, New South Wales, 2484, Australia",-28.3486473,153.4007716,Independent,138.9,158.9
1306,"84 Oberon St, OBERON NSW 2787","Oberon Street, Oberon, Oberon Council, New South Wales, 2787, Australia",-33.705255,149.8653786,Enhance,Not Selling U91    ,Not Selling P98
1307,"2780 Booral Road, Booral NSW 2425","Booral Road, Girvan, Booral, Mid-Coast Council, New South Wales, 2425, Australia",-32.4734279,151.9889826,Independent,138.9,Not Selling P98
1308,"82 Cowabbie St, COOLAMON NSW 2701","Cowabbie Street, Coolamon, Coolamon Shire Council, New South Wales, 2701, Australia",-34.8079944,147.197529,BP,135.9,Not Selling P98
1309,"40 William St, Candelo NSW 2550","William Street, Candelo, Bega Valley Shire Council, New South Wales, 2550, Australia",-36.7649164,149.6955684,Independent,145.9,Not Selling P98
1311,"56 Yass Rd, COOTAMUNDRA NSW 2590","Yass Road, Cootamundra, Cootamundra-Gundagai Regional Council, New South Wales, 2590, Australia",-34.6305624,148.0408578,South West,136.9,152.9
1312,"363 Vardys Road, Kings Park NSW 2148","Vardys Road, Kings Park, Sydney, Blacktown City Council, New South Wales, 2148, Australia",-33.7464923,150.9085529,7-Eleven,Not Selling U91    ,Not Selling P98
1313,"1721 Pittwater Road, Mona Vale NSW 2103","1721, Pittwater Road, Mona Vale, Sydney, Northern Beaches Council, Northern Beaches, New South Wales, 2103, Australia",-33.68046395,151.3024858,BP,Not Selling U91    ,164.9
1314,"154-162 HIGH ST, TENTERFIELD NSW 2372","High Street, Tenterfield, Tenterfield Shire Council, New South Wales, 2372, Australia",-29.0537751,152.021365,Metro Fuel,134.9,152.9
1315,"141 Sturt Hwy, BURONGA NSW 2739","Sturt Highway, Buronga, Wentworth Shire Council, New South Wales, 2739, Australia",-34.1818005,142.1742546,Shell,136.9,151.9
1317,"399 Pacific Highway, Coffs Harbour NSW 2450","Pacific Highway, Archville, Bonville, Coffs Harbour, Coffs Harbour City Council, New South Wales, 2450, Australia",-30.3820795,153.0473463,Caltex,145.9,166.9
1318,"70- 74 Summer Street, ORANGE NSW 2800","Summer Street, Calare, Orange, Orange City Council, New South Wales, 2800, Australia",-33.2829157,149.0948987,Caltex,137.9,158.9
1319,"45 Rookwood Rd, YAGOONA NSW 2199","Rookwood Road, Yagoona, Sydney, Canterbury-Bankstown Council, New South Wales, 2199, Australia",-33.8946923,151.0381661,United,Not Selling U91    ,Not Selling P98
1320,"2 Minorca Place, TOORMINA NSW 2452","Minorca Place, Bayldon, Toormina, Coffs Harbour City Council, New South Wales, 2452, Australia",-30.3527064,153.0910511,Caltex,145.9,Not Selling P98
1321,"New England Highway, ARMIDALE NSW 2350","New England Highway, Ben Venue, Armidale, Armidale Regional Council, New South Wales, 2350, Australia",-30.4853686,151.6785699,Caltex,Not Selling U91    ,161.9
1322,"68 Goldsmith Street, GOULBURN NSW 2580","Goldsmith Street, Ifield, Goulburn, Goulburn Mulwaree Council, New South Wales, 2580, Australia",-34.7456285,149.7113803,Caltex,137.9,158.9
1323,"22 TREELANDS DR, YAMBA NSW 2464","Woolworths Petrol, 22, Treelands Drive, Crystal Waters, Yamba, Clarence Valley Council, New South Wales, 2464, Australia",-29.4270261,153.3278428,Caltex,145.9,166.9
1325,"1 Manning River Drive, CUNDLETOWN NSW 2430","Dawson River Tourist Park, 1, Manning River Drive, Cundletown, Mid-Coast Council, New South Wales, 2430, Australia",-31.8930744,152.5054981,Caltex,146.9,167.9
1326,"6-8 Queen Elizabeth Dr, ARMIDALE NSW 2350","Caltex, 6-8, Queen Elizabeth Drive, West Armidale, Armidale, Armidale Regional Council, New South Wales, 2350, Australia",-30.5034769,151.6510908,Caltex,137.9,158.9
1327,"132-136 Sunnyholt Road, Blacktown NSW 2148","Sunnyholt Road, Blacktown, Sydney, Blacktown City Council, New South Wales, 2148, Australia",-33.7717267,150.9114805,Coles Express,139.9,162.9
1328,"341 Princes Hwy, Bomaderry NSW 2541","Caltex, 341, Princes Highway, Bomaderry, Shoalhaven City Council, New South Wales, 2541, Australia",-34.84556635,150.5946426,Ampol,139.9,160.9
1329,"2-4 Marsh Street, ARMIDALE NSW 2350","Caltex North Hill, 2-4, Marsh Street, North Hill, Armidale, Armidale Regional Council, New South Wales, 2350, Australia",-30.50324945,151.6727055,Caltex,Not Selling U91    ,157.9
